uuid,created_at,created_longitude,created_latitude,modified_at,modified_longitude,modified_latitude,accessed_at,content,tags,folder,flagged,languageGrammar
B0D1E3BA-F2DC-4949-A79D-70A3331E89D0,2018-11-08T18:32:48Z,0,0,2018-11-08T18:32:48Z,0,0,2018-11-09T18:53:27Z,"Elliptical
Date: Nov 8, 2018 at 1:30 PM

Level: 13
Time: 35 Minutes
Calories: 418
Distance: 3.86 Miles
Distance Climbed: 4589
Speed: 6.63 mph
Pace: 9:2 min/mile
Elliptical HR: 144 bpm
Runkeeper HR: NaN bpm
AppleWatch HR: 144 bpm

Notes:
Felt good and strong. Was able to push the pace. Not feeling great outside of workout. Little to no pain. Calf tightness. ",,1,FALSE,Markdown
44C98711-2D42-4318-9DA0-29282C0F4B0D,2018-11-07T15:17:09Z,0,0,2018-11-07T15:17:09Z,0,0,2018-11-08T14:34:31Z,"Elliptical
Date: Nov 7, 2018 at 10:15 AM

Level: 13
Time: 35 Minutes
Calories: 417
Distance: 3.58 Miles
Distance Climbed: 4566
Speed: 6.15 mph
Pace: 9:45 min/mile
Elliptical HR: 128 bpm
Runkeeper HR: 127 bpm
AppleWatch HR: 127 bpm

Notes:
Slow and steady. I am starting to float through this 35 minute workout. Heart rate relatively low, too. Keep this up for another week or two and then increase the time. ",,1,FALSE,Markdown
4728F98E-C6BB-4135-80D2-C23ED18C7DA5,2018-11-05T18:40:25Z,-86.17372148,39.87903225,2018-11-05T18:40:25Z,-86.17372148,39.87903225,2018-11-07T14:10:49Z,"Elliptical
Date: Nov 5, 2018 at 1:39 PM

Level: 13
Time: 35 Minutes
Calories: 415
Distance: 3.63 Miles
Distance Climbed: 4577
Speed: 6.23 mph
Pace: 9:36 min/mile
Elliptical HR: 133 bpm
Runkeeper HR: NaN bpm
AppleWatch HR: 132 bpm

Notes:
A cruise. Didn’t really push the pace. Lightheaded, but the rest of my body felt good. ",,1,FALSE,Markdown
C76C83BA-150B-4D05-B2CB-28A8FF2CB001,2018-11-04T22:53:38Z,0,0,2018-11-04T22:53:38Z,0,0,2018-11-04T22:53:38Z,"Elliptical
Date: Nov 4, 2018 at 5:49 PM

Level: 13
Time: 35 Minutes
Calories: 413
Distance: 3.3 Miles
Distance Climbed: 4531
Speed: 5.66 mph
Pace: 10:35 min/mile
Elliptical HR: 130 bpm
Runkeeper HR: NaN bpm
AppleWatch HR: 132 bpm

Notes:
Slow and steady. Different shoes that are flatter, so a little pain. Hamstrings are tight. ",,1,FALSE,Markdown
5F7949E7-68BE-45E2-82CB-8003CE456E3E,2018-11-03T18:49:59Z,0,0,2018-11-03T18:49:59Z,0,0,2018-11-04T20:54:48Z,"Elliptical
Date: Nov 3, 2018 at 2:48 PM

Level: 13
Time: 35 Minutes
Calories: 417
Distance: 3.47 Miles
Distance Climbed: 4552
Speed: 5.95 mph
Pace: 10:4 min/mile
Elliptical HR: 138 bpm
Runkeeper HR: NaN bpm
AppleWatch HR: 140 bpm

Notes:
Slow and steady. Still
Not feels no 100%, but progress is progress. ",,1,FALSE,Markdown
66CEA940-A402-4613-ACBB-5F8CE5ABC39D,2018-11-02T19:01:48Z,0,0,2018-11-02T19:01:48Z,0,0,2018-11-02T22:33:16Z,"Elliptical
Date: Nov 2, 2018 at 3:00 PM

Level: 13
Time: 35 Minutes
Calories: 405
Distance: 3.44 Miles
Distance Climbed: 4341
Speed: 5.9 mph
Pace: 10:9 min/mile
Elliptical HR: 138 bpm
Runkeeper HR: NaN bpm
AppleWatch HR: 139 bpm

Notes:
Not feeling well today, so I am glad I pushed through. Dropped level to 12 after 15 minutes. ",,1,FALSE,Markdown
4D55974B-63FC-4012-9D71-7E2D1E28E70E,2018-11-01T18:31:27Z,-86.17361014,39.87905044,2018-11-01T18:31:38Z,-86.17367857,39.87902955,2018-11-01T21:30:12Z,"Elliptical
Date: Nov 1, 2018 at 2:29 PM

Level: 13
Time: 35 Minutes
Calories: 413
Distance: 3.78 Miles
Distance Climbed: 4587
Speed: 6.48 mph
Pace: 9:15 min/mile
Elliptical HR: 137 bpm
Runkeeper HR: NaN bpm
AppleWatch HR: 139 bpm

Notes:
Felt pretty good despite long lay-off. 
Mini-Marathon Playlist. 
Reading Bad Blood. 
Glutamine and Creatine before. ",,1,FALSE,Markdown
6EB17731-936D-4464-9775-96E1CE81A5C7,2018-10-31T19:25:27Z,-86.15369619,39.86885279,2018-10-31T19:25:27Z,-86.15369619,39.86885279,2018-11-01T00:58:53Z,"Elliptical
Date: Oct 31, 2018 at 3:23 PM

Level: 12
Time: 35 Minutes
Calories: 394
Distance: 3.37 Miles
Distance Climbed: 4117
Speed: 5.78 mph
Pace: 10:22 min/mile
Elliptical HR: 135 bpm
Runkeeper HR: NaN bpm
AppleWatch HR: 137 bpm

Notes:
First elliptical in a long time. Took it easy, but had lots of joint pain. ",,1,FALSE,Markdown
6CA32711-0D99-4BF5-BB72-9B22AF5F64C8,2018-10-05T05:09:28Z,39.55957354,-4.36486856,2018-10-05T09:23:56Z,39.62691175,-4.031687,2018-10-07T11:52:35Z,"Exercise 
- Slam Ball
- Jump Rope
- TRX
- Swimming
- Kettlebell 
- Yoga
- Couch to 5k
- Abs
- P90X
- Elliptical
- Bicycling 
- Elastic Bands
- Weights",,1,FALSE,Markdown
29CB37D0-5CE0-4658-B417-96BB6949FBEF,2018-08-30T16:10:51Z,0,0,2018-08-30T16:10:51Z,0,0,2018-08-30T16:10:51Z,"Elliptical
Date: Aug 30, 2018 at 12:09 PM

Level: 12
Time: 65 Minutes
Calories: 755
Distance: 7.8 Miles
Distance Climbed: 8092
Speed: 7.2 mph
Pace: 8:19 min/mile
Elliptical HR: 151 bpm
Runkeeper HR: NaN bpm
AppleWatch HR: 149 bpm

Notes:
Pushed the pace. Knee gave out at the very end. Lifted by music playlist (Mini Marathon). ",,1,FALSE,Markdown
CCC468A8-C0B8-484A-8FC2-EF9E1216123D,2018-04-18T17:51:36Z,-86.1539742,39.86886528,2018-04-19T20:27:03Z,-86.1539742,39.86886528,2018-05-17T17:53:09Z,"Date,Level,Time,Calories,Distance,Distance Climbed,Speed,Pace,Elliptical HR,Runkeeper HR,AppleWatch HR,Notes",,1,FALSE,Markdown
F8AC5774-62DA-40DE-A906-40B49120C6C8,2018-04-17T14:48:45Z,-86.11354555,39.92270731,2018-04-17T14:48:45Z,-86.11354555,39.92270731,2018-05-17T17:53:12Z,"Elliptical
Date: Apr 17, 2018 at 10:46 AM

Level: 14
Time: 65 Minutes
Calories: 827
Distance: 6.66 Miles
Distance Climbed: 9638
Speed: 6.15 mph
Pace: 9:44 min/mile
Elliptical HR: 131 bpm
Runkeeper HR: 148 bpm
AppleWatch HR: 138 bpm

Notes:
Slow to start. Pushed through at level 14 and “sprinted” last 10 minutes to get under 10 minute/mike pace. Need orthotics. Moderate neuropathy. Little knee pain. Overall a good workout. Heart rates are wonky. Defer to AppleWatch. ",,1,FALSE,Markdown
D08A75C3-9F62-4F04-BC09-7EF9C1A169DA,2018-04-13T15:22:44Z,-86.11354555,39.92270731,2018-04-13T15:22:44Z,-86.11354555,39.92270731,2018-05-17T17:53:13Z,"Elliptical
Date: Apr 13, 2018 at 11:21 AM

Level: 14
Time: 65 Minutes
Calories: 780
Distance: 6.69 Miles
Distance Climbed: 8810
Speed: 6.18 mph
Pace: 9:42 min/mile
Elliptical HR: 145 bpm
Runkeeper HR: 144 bpm
AppleWatch HR: 147 bpm

Notes:
Plenty of pain (resisted suffering).  Knee and foot issues. Stomach issues too. Pushed through. Dropped to level 10 at 40 minuted, rather than quitting. ",,1,FALSE,Markdown
070F7EE6-A3FF-4B28-9943-637ED7D4A220,2018-04-03T14:49:10Z,-86.11354555,39.92270731,2018-04-03T14:49:10Z,-86.11354555,39.92270731,2018-05-17T17:53:14Z,"Elliptical
Date: Apr 3, 2018 at 10:47 AM

Level: 14
Time: 65 Minutes
Calories: 827
Distance: 6.63 Miles
Distance Climbed: 9608
Speed: 6.12 mph
Pace: 9:47 min/mile
Elliptical HR: 148 bpm
Runkeeper HR: 147 bpm
AppleWatch HR: 148 bpm

Notes:
Tough. Cardio hurting. Lower back pain and neuropathy numbness. Pushed through without reducing level. Pushed pace early to stay under 10:00. ",,1,FALSE,Markdown
E9741E3D-A227-47F1-BAA9-994B986AB4AA,2018-03-17T19:56:56Z,-86.11354555,39.92270731,2018-03-17T19:57:20Z,-86.17359924,39.87902451,2018-05-17T17:53:17Z,"Elliptical
Date: Mar 17, 2018 at 3:55 PM

Level: 14
Time: 35 Minutes
Calories: 401
Distance: 3.49 Miles
Distance Climbed: 4390
Speed: 5.98 mph
Pace: 10:01 min/mile
Elliptical HR: 130 bpm
Runkeeper HR: 142 bpm
AppleWatch HR: 142 bpm

Notes:
A struggle. Knee pain and probably dehydrated. Dropped level to 10 at 15 minutes. ",,1,FALSE,Markdown
E1B9C66E-67D2-4190-B9A6-69D665449706,2018-03-15T20:31:13Z,-86.11354555,39.92270731,2018-03-15T20:31:13Z,-86.11354555,39.92270731,2018-05-17T17:53:18Z,"Elliptical
Date: Mar 15, 2018 at 4:29 PM

Level: 14
Time: 65 Minutes
Calories: 826
Distance: 6.51 Miles
Distance Climbed: 9597
Speed: 6.01 mph
Pace: 9:58 min/mile
Elliptical HR: 146 bpm
Runkeeper HR: 145 bpm
AppleWatch HR: 146 bpm

Notes:
Not too bad. Some knee and foot pain. Pushed at the very end to get pace. ",,1,FALSE,Markdown
A07772D7-D19E-4302-A424-014930839D2F,2018-03-13T18:36:03Z,-86.11354555,39.92270731,2018-03-13T18:36:03Z,-86.11354555,39.92270731,2018-05-17T17:53:19Z,"Elliptical
Date: Mar 13, 2018 at 2:34 PM

Level: 14
Time: 65 Minutes
Calories: 824
Distance: 6.15 Miles
Distance Climbed: 9561
Speed: 5.68 mph
Pace: 10:33 min/mile
Elliptical HR: 146 bpm
Runkeeper HR: 145 bpm
AppleWatch HR: 146 bpm

Notes:
Slow and tough. Lower back pain. Pushed through. No towel (which sucked). ",,1,FALSE,Markdown
7513224B-5B16-4BCC-AEF6-EA0DB1A7AE26,2018-03-06T15:01:24Z,-86.11354555,39.92270731,2018-03-06T15:01:24Z,-86.11354555,39.92270731,2018-05-17T17:53:20Z,"Elliptical
Date: Mar 6, 2018 at 10:00 AM

Level: 14
Time: 35 Minutes
Calories: 435
Distance: 3.5 Miles
Distance Climbed: 4987
Speed: 6.01 mph
Pace: 9:58 min/mile
Elliptical HR: 132 bpm
Runkeeper HR: 133 bpm
AppleWatch HR: 137 bpm

Notes:
Rough. Coming off feeling sick. Light headed. Cut short due to busy schedule. ",,1,FALSE,Markdown
4C89008C-9483-44AA-B819-BB028F27545D,2018-02-27T15:36:21Z,-86.11354555,39.92270731,2018-02-27T15:36:21Z,-86.11354555,39.92270731,2018-05-17T17:53:22Z,"Elliptical
Date: Feb 27, 2018 at 10:35 AM

Level: 14
Time: 65 Minutes
Calories: 827
Distance: 6.92 Miles
Distance Climbed: 9650
Speed: 6.39 mph
Pace: 9:22 min/mile
Elliptical HR: 138 bpm
Runkeeper HR: 137 bpm
AppleWatch HR: 139 bpm

Notes:
Strong. Kind of coasted despite my left leg hurting at the start. Pushed pace at 30 minutes to stay under 10 min. /mile. ",,1,FALSE,Markdown
06B4BB7F-C9ED-47B0-98BB-56016BC3AA98,2018-02-25T20:58:14Z,-86.11354555,39.92270731,2018-02-25T20:58:14Z,-86.11354555,39.92270731,2018-05-17T17:53:23Z,"Elliptical
Date: Feb 25, 2018 at 3:56 PM

Level: 14
Time: 65 Minutes
Calories: 823
Distance: 6.65 Miles
Distance Climbed: 9650
Speed: 6.14 mph
Pace: 9:45 min/mile
Elliptical HR: 148 bpm
Runkeeper HR: 145 bpm
AppleWatch HR: 147 bpm

Notes:
Felt good. Slow start, but coasted from there. Pushed hard at the end to get under to minutes. Left knee started stiff, but loosened up. ",,1,FALSE,Markdown
B3588C83-1077-4522-93D4-3ABE292C3517,2018-02-22T15:39:23Z,-86.11354555,39.92270731,2018-02-22T15:39:23Z,-86.11354555,39.92270731,2018-05-17T17:53:24Z,"Elliptical
Date: Feb 22, 2018 at 10:38 AM

Level: 14
Time: 65 Minutes
Calories: 834
Distance: 6.36 Miles
Distance Climbed: 9557
Speed: 5.87 mph
Pace: 10:12 min/mile
Elliptical HR: 135 bpm
Runkeeper HR: 138 bpm
AppleWatch HR: 136 bpm

Notes:
Slow, but strong mentally. Kind of coasted. Moderate neuropathy. Knee gave out at 19minutes, but persisted. ",,1,FALSE,Markdown
485339CB-6CDB-4779-99A0-739E1B7405B0,2018-02-20T19:15:36Z,-86.11354555,39.92270731,2018-02-20T19:15:36Z,-86.11354555,39.92270731,2018-05-17T17:53:25Z,"Elliptical
Date: Feb 20, 2018 at 2:14 PM

Level: 14
Time: 65 Minutes
Calories: 835
Distance: 6.15 Miles
Distance Climbed: 9546
Speed: 5.68 mph
Pace: 10:33 min/mile
Elliptical HR: 135 bpm
Runkeeper HR: 137 bpm
AppleWatch HR: 155 bpm

Notes:
Slow and a struggle, but I pushed through. Foot pain. Some leg pain. Good will power. ",,1,FALSE,Markdown
1D84F11F-4A25-4209-B47F-5DE1855C1DC8,2018-02-15T21:54:37Z,-86.11354555,39.92270731,2018-02-15T21:54:37Z,-86.11354555,39.92270731,2018-05-17T17:53:25Z,"Elliptical
Date: Feb 15, 2018 at 4:52 PM

Level: 14
Time: 65 Minutes
Calories: 827
Distance: 6.63 Miles
Distance Climbed: 9620
Speed: 6.12 mph
Pace: 9:47 min/mile
Elliptical HR: 141 bpm
Runkeeper HR: NaN bpm
AppleWatch HR: 146 bpm

Notes:
Slow, but strong. Neuropathy numbness, but very little pain or fatigue. ",,1,FALSE,Markdown
C90D2005-B3DB-4A28-9D32-F08DB5E6E75D,2018-02-10T18:46:25Z,-86.11354555,39.92270731,2018-02-10T18:46:25Z,-86.11354555,39.92270731,2018-05-17T17:53:26Z,"Elliptical
Date: Feb 10, 2018 at 1:45 PM

Level: 14
Time: 35 Minutes
Calories: 412
Distance: 3.33 Miles
Distance Climbed: 4532
Speed: 5.71 mph
Pace: 10:29 min/mile
Elliptical HR: 145 bpm
Runkeeper HR: 144 bpm
AppleWatch HR: 145 bpm

Notes:
Slow. Light-headed. Short due to commitments. Otherwise kind of coasted. ",,1,FALSE,Markdown
A997EC23-0213-43FE-BCE4-68B4F6BD41E6,2018-02-09T15:53:49Z,-86.11354555,39.92270731,2018-02-09T15:53:49Z,-86.11354555,39.92270731,2018-02-09T15:53:49Z,"Elliptical
Date: Feb 9, 2018 at 10:52 AM

Level: 14
Time: 13 Minutes
Calories: 159
Distance: 1.21 Miles
Distance Climbed: 1764
Speed: 5.6 mph
Pace: 10:42 min/mile
Elliptical HR: 126 bpm
Runkeeper HR: NaN bpm
AppleWatch HR: 126 bpm

Notes:
Cooldown

Slow and easy. Felt good. ",,1,FALSE,Markdown
04984B8E-25EF-4F48-BC2C-681917F4D667,2018-02-09T14:48:28Z,-86.11354555,39.92270731,2018-02-09T14:48:28Z,-86.11354555,39.92270731,2018-02-09T14:48:28Z,"Elliptical
Date: Feb 9, 2018 at 9:45 AM

Level: 14
Time: 13 Minutes
Calories: NaN
Distance: 1.26 Miles
Distance Climbed: 1698
Speed: 5.84 mph
Pace: 10:16 min/mile
Elliptical HR: 125 bpm
Runkeeper HR: NaN bpm
AppleWatch HR: 124 bpm

Notes:
Warm-up. 

Felt good. Didn’t push things. ",,1,FALSE,Markdown
C1DF6534-DFA9-47C3-9C2F-F81945D299E3,2018-02-08T21:20:37Z,-86.11354555,39.92270731,2018-02-08T21:20:37Z,-86.11354555,39.92270731,2018-02-08T21:20:37Z,"Elliptical
Date: Feb 8, 2018 at 4:19 PM

Level: 14
Time: 65 Minutes
Calories: 749
Distance: 5.81 Miles
Distance Climbed: 9444
Speed: 5.37 mph
Pace: 11:10 min/mile
Elliptical HR: 140 bpm
Runkeeper HR: 138 bpm
AppleWatch HR: 140 bpm

Notes:
Slow. Surprising hip pain. Fought though. Tempted to stop at 30. ",,1,FALSE,Markdown
A9DF1366-9CBE-458E-9715-023AAAAD0203,2018-02-06T15:43:21Z,-86.11354555,39.92270731,2018-02-06T15:43:21Z,-86.11354555,39.92270731,2018-02-06T15:43:22Z,"Elliptical
Date: Feb 6, 2018 at 10:42 AM

Level: 14
Time: 65 Minutes
Calories: 837
Distance: 6.41 Miles
Distance Climbed: 9582
Speed: 5.92 mph
Pace: 10:7 min/mile
Elliptical HR: 137 bpm
Runkeeper HR: 136 bpm
AppleWatch HR: 138 bpm

Notes:
Slow. Largely due to level 14. Got tired at the end. Less pain. Still not perfect in knees, lower back and feet. ",,1,FALSE,Markdown
B5AC52D4-9967-40A9-BC17-B4BD816467CF,2018-02-03T17:34:49Z,-86.11354555,39.92270731,2018-02-03T17:34:49Z,-86.11354555,39.92270731,2018-02-03T17:34:49Z,"Elliptical
Date: Feb 3, 2018 at 12:33 PM

Level: 16
Time: 35 Minutes
Calories: 434
Distance: 3.12 Miles
Distance Climbed: 4865
Speed: 5.34 mph
Pace: 11:13 min/mile
Elliptical HR: 127 bpm
Runkeeper HR: 119 bpm
AppleWatch HR: 126 bpm

Notes:
Terrible. Knee pain before I started. Started slow on level 16, dropped to level 10 after 15 minutes. Knee gave out. Back tightened up. Cut short due to misery. ",,1,FALSE,Markdown
56210303-18A4-426A-A6DF-8E365BDBB0A0,2018-02-01T20:25:23Z,-86.11354555,39.92270731,2018-02-01T20:25:23Z,-86.11354555,39.92270731,2018-02-01T20:25:24Z,"Elliptical
Date: Feb 1, 2018 at 3:23 PM

Level: 14
Time: 35 Minutes
Calories: 444
Distance: 3.81 Miles
Distance Climbed: 5031
Speed: 6.53 mph
Pace: 9:10 min/mile
Elliptical HR: 132 bpm
Runkeeper HR: 131 bpm
AppleWatch HR: 134 bpm

Notes:
So-so. A little light headed. Knee pain before I started, so kept it short. ",,1,FALSE,Markdown
345E779D-1C97-4E90-852E-BAF557BF905E,2018-01-30T15:33:15Z,-86.11354555,39.92270731,2018-01-30T15:33:15Z,-86.11354555,39.92270731,2018-01-30T15:33:16Z,"Elliptical
Date: Jan 30, 2018 at 10:31 AM

Level: 10
Time: 65 Minutes
Calories: 752
Distance: 6.8 Miles
Distance Climbed: 8052
Speed: 6.28 mph
Pace: 9:33 min/mile
Elliptical HR: 124 bpm
Runkeeper HR: NaN bpm
AppleWatch HR: 125 bpm

Notes:
Really tough start. Drive odd
Level to 10 after 20 minutes. Probably due to leg day yesterday. Lost of foot pain. Mild knee and lower back. Glad I fought through rather than quitting. ",,1,FALSE,Markdown
881AE265-80FF-4068-BCDB-0E2796C368A4,2018-01-28T21:51:43Z,-86.11354555,39.92270731,2018-01-28T21:51:43Z,-86.11354555,39.92270731,2018-01-28T21:51:43Z,"Elliptical
Date: Jan 28, 2018 at 4:50 PM

Level: 14
Time: 65 Minutes
Calories: 838
Distance: 6.72 Miles
Distance Climbed: 9624
Speed: 6.2 mph
Pace: 9:39 min/mile
Elliptical HR: 139 bpm
Runkeeper HR: 138 bpm
AppleWatch HR: 140 bpm

Notes:
Not too bad. Slow, but relatively strong. Moderate neuropathy. Some knee pain. ",,1,FALSE,Markdown
CB76E87F-B06E-4667-A5CE-DC38E9084F3D,2018-01-25T19:28:16Z,-86.11354555,39.92270731,2018-01-25T19:28:16Z,-86.11354555,39.92270731,2018-01-25T19:28:16Z,"Elliptical
Date: Jan 25, 2018 at 2:26 PM

Level: 14
Time: 45 Minutes
Calories: 579
Distance: 4.74 Miles
Distance Climbed: 6611
Speed: 6.26 mph
Pace: 9:34 min/mile
Elliptical HR: 145 bpm
Runkeeper HR: 147 bpm
AppleWatch HR: 149 bpm

Notes:
Back to a tough slog. Left knee pain (hyperextended at one point). Tired. Cut short due to busy day. ",,1,FALSE,Markdown
372DAAF1-F1E1-4FBA-B2F9-8C4877BDDACD,2018-01-23T20:50:01Z,-86.11354555,39.92270731,2018-01-23T20:50:01Z,-86.11354555,39.92270731,2018-01-23T20:50:01Z,"Elliptical
Date: Jan 23, 2018 at 3:47 PM

Level: 14
Time: 65 Minutes
Calories: 841
Distance: 7.36 Miles
Distance Climbed: 9678
Speed: 6.79 mph
Pace: 8:49 min/mile
Elliptical HR: 145 bpm
Runkeeper HR: 145 bpm
AppleWatch HR: NaN bpm

Notes:
Raised level. The extra resistance seemed to help my back. Pushed the pace. Some pain, but staying positive. ",,1,FALSE,Markdown
FCD2BD1C-BF01-46B2-B87E-1E9EC4F36319,2018-01-22T15:48:02Z,-86.11354555,39.92270731,2018-01-22T15:48:02Z,-86.11354555,39.92270731,2018-01-22T15:48:02Z,"Elliptical
Date: Jan 22, 2018 at 10:46 AM

Level: 10
Time: 25 Minutes
Calories: 265
Distance: 2.64 Miles
Distance Climbed: 2678
Speed: 6.41 mph
Pace: 9:20 min/mile
Elliptical HR: 126 bpm
Runkeeper HR: NaN bpm
AppleWatch HR: 126 bpm

Notes:
Post weight workout. Lower back is super twitchy. Kept lower level to focus on fat burning. ",,1,FALSE,Markdown
B9C61AF7-9C1A-442D-8412-E40111AB0B4E,2018-01-18T21:04:06Z,-86.11354555,39.92270731,2018-01-18T21:04:06Z,-86.11354555,39.92270731,2018-01-18T21:04:06Z,"Elliptical
Date: Jan 18, 2018 at 4:02 PM

Level: 13
Time: 40 Minutes
Calories: 433
Distance: 4.28 Miles
Distance Climbed: 5349
Speed: 6.35 mph
Pace: 9:26 min/mile
Elliptical HR: 136 bpm
Runkeeper HR: 146 bpm
AppleWatch HR: 144 bpm

Notes:
Still a struggle. Moderate neuropathy. Knee and lower back pain. Cut short due to family issue. ",,1,FALSE,Markdown
6AB9A876-7D24-492F-9D4E-9974F2DE4CBE,2018-01-11T15:36:28Z,-86.11354555,39.92270731,2018-01-11T15:36:28Z,-86.11354555,39.92270731,2018-01-11T15:36:29Z,"Elliptical
Date: Jan 11, 2018 at 10:31 AM

Level: 13
Time: 65 Minutes
Calories: 783
Distance: 6.48 Miles
Distance Climbed: 8727
Speed: 5.98 mph
Pace: 10:1 min/mile
Elliptical HR: 140 bpm
Runkeeper HR: 140 bpm
AppleWatch HR: 141 bpm

Notes:
Wow. That was tough. Started slow and stayed slow. IT Band pain. Knee pain. Moderate neuropathy. Cardio stressed. Keep moving forward. ",,1,FALSE,Markdown
181C834B-6004-4813-9A2D-62341ACF8ED8,2018-01-09T15:04:16Z,-86.11354555,39.92270731,2018-01-09T15:04:16Z,-86.11354555,39.92270731,2018-01-09T15:04:16Z,"Elliptical
Date: Jan 9, 2018 at 10:02 AM

Level: 13
Time: 35 Minutes
Calories: 377
Distance: 3.66 Miles
Distance Climbed: 4571
Speed: 6.28 mph
Pace: 9:33 min/mile
Elliptical HR: 136 bpm
Runkeeper HR: 136 bpm
AppleWatch HR: 138 bpm

Notes:
Okay. Hamstrings sore due to weights. Fell strong otherwise. Cut short due to busy day. ",,1,FALSE,Markdown
1F8E05EF-8E17-4B3D-BACF-4DC5702241FB,2018-01-06T18:43:30Z,-86.17365265,39.87902451,2018-01-06T18:43:30Z,-86.11354555,39.92270731,2018-01-06T18:43:30Z,"Elliptical
Date: Jan 6, 2018 at 1:39 PM

Level: 13
Time: 65 Minutes
Calories: 739
Distance: 6.7 Miles
Distance Climbed: 8004
Speed: 6.19 mph
Pace: 9:41 min/mile
Elliptical HR: 156 bpm
Runkeeper HR: 155 bpm
AppleWatch HR: 156 bpm

Notes:
Holy freaking slog. Dropped level to 10 after 30 minutes and still struggled. Cardio is weak. Maybe due to leg day yesterday. Lots of foot pain. ",,1,FALSE,Markdown
D44E244C-68A9-45BC-B99D-8570ED6DB4D0,2018-01-04T15:18:57Z,-86.17172241,39.87958908,2018-01-04T15:18:57Z,-86.11354555,39.92270731,2018-01-04T15:18:57Z,"Elliptical
Date: Jan 4, 2018 at 10:17 AM

Level: 13
Time: 45 Minutes
Calories: 545
Distance: 5.06 Miles
Distance Climbed: 6026
Speed: 6.75 mph
Pace: 8:53 min/mile
Elliptical HR: 144 bpm
Runkeeper HR: 145 bpm
AppleWatch HR: 146 bpm

Notes:
Started strong but quickly faded around 20 minutes. Cut short. Should have reduced level. Some neuropathy numbness. Slight knee pain. Cardio is hurting. Tomorrow. ",,1,FALSE,Markdown
B34DA744-A9EE-427B-BE18-FFE2AFA7D51C,2017-12-12T15:44:29Z,-86.11354555,39.92270731,2017-12-12T15:44:29Z,-86.11354555,39.92270731,2017-12-12T15:44:29Z,"Elliptical
Date: Dec 12, 2017 at 10:39 AM

Level: 13
Time: 65 Minutes
Calories: 789
Distance: 6.91 Miles
Distance Climbed: 8771
Speed: 6.38 mph
Pace: 9:23 min/mile
Elliptical HR: 142 bpm
Runkeeper HR: NaN bpm
AppleWatch HR: 142 bpm

Notes:
Slow, but relatively strong. Didn’t push the pace. Mild neuropathy. Lower back pain. ",,1,FALSE,Markdown
3F4B5EA2-6426-49B4-89E6-C8E5C65890C3,2017-12-02T21:34:05Z,-86.11354555,39.92270731,2017-12-02T21:34:05Z,-86.11354555,39.92270731,2017-12-02T21:34:05Z,"Elliptical
Date: Dec 2, 2017 at 4:32 PM

Level: 13
Time: 65 Minutes
Calories: 802
Distance: 7.15 Miles
Distance Climbed: 8807
Speed: 6.61 mph
Pace: 9:4 min/mile
Elliptical HR: 142 bpm
Runkeeper HR: NaN bpm
AppleWatch HR: 143 bpm

Notes:
Slow but steady. Some
Lower leg issues. Got easier as it progressed. ",,1,FALSE,Markdown
BBE7B01D-AD89-424E-95BA-60388C552512,2017-11-28T18:42:59Z,-86.11354555,39.92270731,2017-11-28T18:42:59Z,-86.11354555,39.92270731,2017-11-28T18:42:59Z,"Elliptical
Date: Nov 28, 2017 at 1:41 PM

Level: 13
Time: 65 Minutes
Calories: 794
Distance: 6.98 Miles
Distance Climbed: 8784
Speed: 6.44 mph
Pace: 9:18 min/mile
Elliptical HR: 136 bpm
Runkeeper HR: 136 bpm
AppleWatch HR: 137 bpm

Notes:
Slow.  Not much energy at the start. Some neuropathy. Fought through though. Got stronger over time. ",,1,FALSE,Markdown
4D87C750-0997-43D4-A0DD-E0F74C278111,2017-11-15T16:53:17Z,-86.15366364,39.86885071,2017-11-15T16:53:17Z,-86.11354555,39.92270731,2017-11-15T16:53:17Z,"Elliptical
Date: Nov 15, 2017 at 11:52 AM

Level: 13
Time: 65 Minutes
Calories: 852
Distance: 7586 Miles
Distance Climbed: 546
Speed: 7.85 mph
Pace: 6:52 min/mile
Elliptical HR: 558 bpm
Runkeeper HR: 152 bpm
AppleWatch HR: 155 bpm

Notes:
Blg",,1,FALSE,Markdown
607A6868-3598-45E9-B02C-4739EFF3E916,2017-11-15T16:38:49Z,-86.15361786,39.86888123,2017-11-15T16:38:49Z,-86.11354555,39.92270731,2017-11-15T16:38:49Z,"Elliptical
Date: Nov 15, 2017 at 11:38 AM

Level: 13
Time: 65 Minutes
Calories: 700
Distance: 7 Miles
Distance Climbed: 7000
Speed: 7 mph
Pace: 7:00 min/mile
Elliptical HR: 127 bpm
Runkeeper HR: 127 bpm
AppleWatch HR: 127 bpm

Notes:
NOthing to see here.",,1,FALSE,Markdown
3F933BF9-0A68-4407-888A-FBB9D4F19D01,2017-11-14T20:47:42Z,-86.17375946,39.87908936,2017-11-14T20:47:42Z,-86.17375946,39.87908936,2017-11-15T16:36:02Z,"Elliptical

Level: 13
Time: 65 min.
Calories: 792
Distance: 7.07 miles
Distance Climbed: 8788
Average Speed: 6.52 mph
Average Pace: 9:11 min/mile
Elliptical HR: 133 bpm
Runkeeper HR: 132 bpm
AppleWatch HR: 134 bpm

Notes:
Slow, but strong. Never really under duress. Some pain and numbness, but nothing major. ",,1,FALSE,Markdown
